State,        Action 1,  Action 2,  Action 3,  Action 4,  Action 5,  Action 6,  Action 7,  Action 8,  Action 9
xx- -ox oxo,     -    ,     -    ,  9.000000, -9.100000,     -    ,     -    ,     -    ,     -    ,     -    
xx- -ox xoo,     -    ,     -    , -9.100000, -9.100000,     -    ,     -    ,     -    ,     -    ,     -    
xx- -x- -oo,     -    ,     -    ,  7.190000, -9.100000,     -    , -9.100000,  9.000000,     -    ,     -    
xx- -x- o-o,     -    ,     -    , -9.100000, -9.100000,     -    , -9.100000,     -    ,  9.000000,     -    
xx- -x- oo-,     -    ,     -    , -9.100000, -9.100000,     -    , -9.100000,     -    ,     -    ,  9.000000
xx- -xo --o,     -    ,     -    ,  9.000000, -9.100000,     -    ,     -    , -9.100000, -9.100000,     -    
xx- -xo -o-,     -    ,     -    , -9.100000, -9.100000,     -    ,     -    , -9.100000,     -    , -9.100000
xx- -xo o--,     -    ,     -    , -9.100000, -9.100000,     -    ,     -    ,     -    , -9.100000, -9.100000
xx- -xo xoo,     -    ,     -    ,  9.000000, -9.100000,     -    ,     -    ,     -    ,     -    ,     -    
xx- o-- ---,     -    ,     -    , -7.471000,     -    , -9.100000, -9.100000, -9.100000, -9.100000, -9.100000
xx- o-- -ox,     -    ,     -    , -9.100000,     -    , -9.100000, -9.100000, -9.100000,     -    ,     -    
xx- o-- -xo,     -    ,     -    , -9.100000,     -    , -9.100000, -9.100000, -9.100000,     -    ,     -    
xx- o-- o-x,     -    ,     -    , -9.100000,     -    , -9.100000, -9.100000,     -    , -9.100000,     -    
xx- o-- ox-,     -    ,     -    , -9.100000,     -    , -9.100000, -9.100000,     -    ,     -    , -9.100000
xx- o-- x-o,     -    ,     -    , -0.181000,     -    , -9.100000, -9.100000,     -    , -9.100000,     -    
xx- o-- xo-,     -    ,     -    , -0.181000,     -    , -9.100000, -9.100000,     -    ,     -    , -9.100000
xx- o-o --x,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    , -9.100000, -9.100000,     -    
xx- o-o -x-,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    , -9.100000,     -    , -9.100000
xx- o-o oxx,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    
xx- o-o x--,     -    ,     -    ,  7.190000,     -    ,  9.000000,     -    ,     -    , -9.100000, -9.100000
xx- o-o xox,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    
xx- o-o xxo,     -    ,     -    ,  9.000000,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    
xx- o-x --o,     -    ,     -    , -0.181000,     -    , -9.100000,     -    , -9.100000, -9.100000,     -    
xx- o-x -o-,     -    ,     -    , -0.181000,     -    , -9.100000,     -    , -9.100000,     -    , -9.100000
xx- o-x o--,     -    ,     -    , -7.471000,     -    , -9.100000,     -    ,     -    , -9.100000, -9.100000
xx- o-x oox,     -    ,     -    , -9.100000,     -    , -9.100000,     -    ,     -    ,     -    ,     -    
xx- o-x oxo,     -    ,     -    , -9.100000,     -    , -9.100000,     -    ,     -    ,     -    ,     -    
xx- o-x xoo,     -    ,     -    , -0.100000,     -    , -9.100000,     -    ,     -    ,     -    ,     -    
xx- oo- --x,     -    ,     -    ,  7.190000,     -    ,     -    ,  9.000000, -9.100000, -9.100000,     -    
xx- oo- -x-,     -    ,     -    ,  7.190000,     -    ,     -    ,  9.000000, -9.100000,     -    , -9.100000
xx- oo- oxx,     -    ,     -    ,  9.000000,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    
xx- oo- x--,     -    ,     -    , -0.181000,     -    ,     -    ,  9.000000,     -    , -9.100000, -9.100000
xx- oo- xox,     -    ,     -    , -0.100000,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    
xx- oo- xxo,     -    ,     -    , -0.100000,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    
xx- oox ---,     -    ,     -    , -0.181000,     -    ,     -    ,     -    , -9.100000, -9.100000, -9.100000
xx- oox -ox,     -    ,     -    , -0.100000,     -    ,     -    ,     -    , -9.100000,     -    ,     -    
xx- oox -xo,     -    ,     -    , -0.100000,     -    ,     -    ,     -    , -9.100000,     -    ,     -    
xx- oox o-x,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    , -9.100000,     -    
xx- oox ox-,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000
xx- oox x-o,     -    ,     -    , -0.100000,     -    ,     -    ,     -    ,     -    , -9.100000,     -    
xx- oox xo-,     -    ,     -    , -0.100000,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000
xx- ox- --o,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000, -9.100000, -9.100000,     -    
xx- ox- -o-,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000, -9.100000,     -    , -9.100000
xx- ox- o--,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000,     -    , -9.100000, -9.100000
xx- ox- xoo,     -    ,     -    , -0.100000,     -    ,     -    , -9.100000,     -    ,     -    ,     -    
xx- oxo ---,     -    ,     -    , -9.100000,     -    ,     -    ,     -    , -9.100000, -9.100000, -9.100000
xx- oxo x-o,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    , -9.100000,     -    
xx- oxo xo-,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000
xx- oxx -oo,     -    ,     -    , -0.100000,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    
xx- oxx o-o,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    
xx- oxx oo-,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000
xx- x-- -oo,     -    ,     -    , -9.100000,     -    , -9.100000, -9.100000,  9.000000,     -    ,     -    
xx- x-- o-o,     -    ,     -    ,  7.190000,     -    , -9.100000, -9.100000,     -    ,  9.000000,     -    
xx- x-- oo-,     -    ,     -    ,  7.190000,     -    , -9.100000, -9.100000,     -    ,     -    ,  9.000000
xx- x-o --o,     -    ,     -    ,  9.000000,     -    , -9.100000,     -    , -9.100000, -9.100000,     -    
xx- x-o -o-,     -    ,     -    , -9.100000,     -    , -9.100000,     -    , -9.100000,     -    , -9.100000
xx- x-o o--,     -    ,     -    ,  7.190000,     -    , -9.100000,     -    ,     -    , -9.100000, -9.100000
xx- x-o oox,     -    ,     -    , -9.100000,     -    , -9.100000,     -    ,     -    ,     -    ,     -    
xx- x-o oxo,     -    ,     -    ,  9.000000,     -    , -9.100000,     -    ,     -    ,     -    ,     -    
xx- xo- --o,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000, -9.100000, -9.100000,     -    
xx- xo- -o-,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000, -9.100000,     -    , -9.100000
xx- xo- o--,     -    ,     -    ,  9.000000,     -    ,     -    , -9.100000,     -    , -9.100000, -9.100000
xx- xo- oox,     -    ,     -    ,  9.000000,     -    ,     -    , -9.100000,     -    ,     -    ,     -    
xx- xo- oxo,     -    ,     -    ,  9.000000,     -    ,     -    , -9.100000,     -    ,     -    ,     -    
xx- xoo ---,     -    ,     -    , -9.100000,     -    ,     -    ,     -    , -9.100000, -9.100000, -9.100000
xx- xoo -ox,     -    ,     -    , -9.100000,     -    ,     -    ,     -    , -9.100000,     -    ,     -    
xx- xoo -xo,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    , -9.100000,     -    ,     -    
xx- xoo o-x,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    , -9.100000,     -    
xx- xoo ox-,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000
xx- xox -oo,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    
xx- xox o-o,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    
xx- xox oo-,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000
xx- xxo -oo,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    
xx- xxo o-o,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    
xx- xxo oo-,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000
xxo --- ---,     -    ,     -    ,     -    , -7.471000, -0.246610,  5.723900, -7.471000, -0.246610,  5.723900
xxo --- -ox,     -    ,     -    ,     -    , -9.100000, -0.181000, -9.100000, -9.100000,     -    ,     -    
xxo --- -xo,     -    ,     -    ,     -    , -9.100000,  7.190000,  9.000000, -9.100000,     -    ,     -    
xxo --- o-x,     -    ,     -    ,     -    , -9.100000,  9.000000, -9.100000,     -    , -9.100000,     -    
xxo --- ox-,     -    ,     -    ,     -    , -9.100000,  9.000000, -9.100000,     -    ,     -    , -9.100000
xxo --- x-o,     -    ,     -    ,     -    , -0.181000, -9.100000,  9.000000,     -    , -9.100000,     -    
xxo --- xo-,     -    ,     -    ,     -    , -0.181000, -9.100000, -9.100000,     -    ,     -    , -9.100000
xxo --o --x,     -    ,     -    ,     -    , -9.100000,  7.190000,     -    , -9.100000, -9.100000,     -    
xxo --o -x-,     -    ,     -    ,     -    , -9.100000,  7.190000,     -    , -9.100000,     -    ,  9.000000
xxo --o oxx,     -    ,     -    ,     -    , -9.100000,  9.000000,     -    ,     -    ,     -    ,     -    
xxo --o x--,     -    ,     -    ,     -    ,  7.190000, -9.100000,     -    ,     -    , -9.100000,  9.000000
xxo --o xox,     -    ,     -    ,     -    , -9.100000, -9.100000,     -    ,     -    ,     -    ,     -    
xxo --x --o,     -    ,     -    ,     -    , -0.181000, -0.181000,     -    ,  7.190000, -0.181000,     -    
xxo --x -o-,     -    ,     -    ,     -    , -0.181000, -0.181000,     -    ,  7.190000,     -    , -0.181000
xxo --x o--,     -    ,     -    ,     -    , -7.471000,  9.000000,     -    ,     -    ,  7.190000,  7.190000
xxo --x oox,     -    ,     -    ,     -    , -9.100000,  9.000000,     -    ,     -    ,     -    ,     -    
xxo --x oxo,     -    ,     -    ,     -    , -9.100000,  9.000000,     -    ,     -    ,     -    ,     -    
xxo --x xoo,     -    ,     -    ,     -    , -0.100000, -9.100000,     -    ,     -    ,     -    ,     -    
xxo -o- --x,     -    ,     -    ,     -    ,  7.190000,     -    ,  7.190000,  9.000000, -0.181000,     -    
xxo -o- -x-,     -    ,     -    ,     -    ,  7.190000,     -    ,  7.190000,  9.000000,     -    ,  7.190000
xxo -o- x--,     -    ,     -    ,     -    , -0.181000,     -    , -9.100000,     -    , -9.100000, -9.100000
xxo -o- xox,     -    ,     -    ,     -    , -0.100000,     -    , -9.100000,     -    ,     -    ,     -    
xxo -o- xxo,     -    ,     -    ,     -    , -0.100000,     -    ,  9.000000,     -    ,     -    ,     -    
xxo -oo -xx,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,  9.000000,     -    ,     -    
xxo -oo x-x,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    , -9.100000,     -    
xxo -oo xx-,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,  9.000000
xxo -ox ---,     -    ,     -    ,     -    , -0.181000,     -    ,     -    ,  9.000000, -0.181000, -0.181000
xxo -ox -ox,     -    ,     -    ,     -    , -0.100000,     -    ,     -    ,  9.000000,     -    ,     -    
xxo -ox -xo,     -    ,     -    ,     -    , -0.100000,     -    ,     -    ,  9.000000,     -    ,     -    
xxo -ox x-o,     -    ,     -    ,     -    , -0.100000,     -    ,     -    ,     -    , -9.100000,     -    
xxo -ox xo-,     -    ,     -    ,     -    , -0.100000,     -    ,     -    ,     -    ,     -    , -9.100000
xxo -x- --o,     -    ,     -    ,     -    , -9.100000,     -    ,  9.000000, -9.100000,  7.190000,     -    
xxo -x- -o-,     -    ,     -    ,     -    , -9.100000,     -    , -9.100000, -9.100000,     -    ,  7.190000
xxo -x- o--,     -    ,     -    ,     -    , -9.100000,     -    , -9.100000,     -    , -9.100000, -9.100000
xxo -x- xoo,     -    ,     -    ,     -    , -0.100000,     -    ,  9.000000,     -    ,     -    ,     -    
xxo -xo ---,     -    ,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000, -9.100000,  9.000000
xxo -xo xo-,     -    ,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,     -    ,  9.000000
xxo -xx -oo,     -    ,     -    ,     -    , -0.100000,     -    ,     -    ,  9.000000,     -    ,     -    
xxo -xx o-o,     -    ,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,  9.000000,     -    
xxo -xx oo-,     -    ,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,     -    ,  9.000000
xxo o-- --x,     -    ,     -    ,     -    ,     -    ,  7.190000, -9.100000, -9.100000, -9.100000,     -    
xxo o-- -x-,     -    ,     -    ,     -    ,     -    ,  7.190000, -9.100000, -9.100000,     -    , -9.100000
xxo o-- oxx,     -    ,     -    ,     -    ,     -    ,  9.000000, -9.100000,     -    ,     -    ,     -    
xxo o-- x--,     -    ,     -    ,     -    ,     -    , -0.181000,  7.190000,     -    , -0.181000, -0.181000
xxo o-- xox,     -    ,     -    ,     -    ,     -    , -0.100000, -9.100000,     -    ,     -    ,     -    
xxo o-- xxo,     -    ,     -    ,     -    ,     -    , -0.100000,  9.000000,     -    ,     -    ,     -    
xxo o-o -xx,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    , -9.100000,     -    ,     -    
xxo o-o x-x,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    , -9.100000,     -    
xxo o-o xx-,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,  9.000000
xxo o-x ---,     -    ,     -    ,     -    ,     -    , -0.181000,     -    , -7.471000, -0.181000, -0.181000
xxo o-x -ox,     -    ,     -    ,     -    ,     -    , -0.100000,     -    , -9.100000,     -    ,     -    
xxo o-x -xo,     -    ,     -    ,     -    ,     -    , -0.100000,     -    , -9.100000,     -    ,     -    
xxo o-x o-x,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    , -9.100000,     -    
xxo o-x ox-,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    , -9.100000
xxo o-x x-o,     -    ,     -    ,     -    ,     -    , -0.100000,     -    ,     -    , -0.100000,     -    
xxo o-x xo-,     -    ,     -    ,     -    ,     -    , -0.100000,     -    ,     -    ,     -    , -0.100000
xxo oo- -xx,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,  9.000000,     -    ,     -    
xxo oo- x-x,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    , -0.100000,     -    
xxo oo- xx-,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    , -0.100000
xxo oox --x,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000, -0.100000,     -    
xxo oox -x-,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    , -0.100000
xxo oox x--,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    , -0.100000, -0.100000
xxo ox- ---,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000, -9.100000, -9.100000, -9.100000
xxo ox- x-o,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    , -0.100000,     -    
xxo ox- xo-,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000,     -    ,     -    , -0.100000
xxo oxo x--,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000,  9.000000
xxo oxx --o,     -    ,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000, -0.100000,     -    
xxo oxx -o-,     -    ,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000,     -    , -0.100000
xxo oxx o--,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000, -9.100000
xxo x-- --o,     -    ,     -    ,     -    ,     -    , -9.100000,  9.000000,  7.190000, -9.100000,     -    
xxo x-- -o-,     -    ,     -    ,     -    ,     -    , -9.100000, -9.100000,  7.190000,     -    , -9.100000
xxo x-- o--,     -    ,     -    ,     -    ,     -    ,  9.000000,  7.190000,     -    ,  7.190000,  7.190000
xxo x-- oox,     -    ,     -    ,     -    ,     -    ,  9.000000, -9.100000,     -    ,     -    ,     -    
xxo x-- oxo,     -    ,     -    ,     -    ,     -    ,  9.000000,  9.000000,     -    ,     -    ,     -    
xxo x-o ---,     -    ,     -    ,     -    ,     -    , -9.100000,     -    ,  7.190000, -9.100000,  9.000000
xxo x-o -ox,     -    ,     -    ,     -    ,     -    , -9.100000,     -    , -9.100000,     -    ,     -    
xxo x-o o-x,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    , -9.100000,     -    
xxo x-o ox-,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,  9.000000
